,id,year,bdeadlow,bdeadhig,bdeadbes,annualdata,source,bdversion,location,sidea,sidea2nd,sideb,sideb2nd,incomp,terr,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version,decade,Length_Battle
1570,157,1984,500,4000,1666.0,1,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,"LTTE, TELO",,1,Eelam,1,0,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1571,157,1985,500,4000,1667.0,1,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,"EPRLF, LTTE, TELO",,1,Eelam,1,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1572,157,1986,850,4000,1667.0,1,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,1,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1573,157,1987,850,4000,2000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1574,157,1988,850,3200,3000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,1,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1575,157,1989,1500,5150,5000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,1,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1980,
1576,157,1990,1500,4800,4000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1577,157,1991,1500,7100,6000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1578,157,1992,1500,4800,4000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1579,157,1993,1500,2400,2000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1580,157,1994,500,1700,1500.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1581,157,1995,3000,5900,5000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1582,157,1996,2300,3600,3000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1583,157,1997,1500,4800,4000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1584,157,1998,2000,4800,4000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1585,157,1999,2000,4100,3500.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,1990,
1586,157,2000,2400,4800,4000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,0,,,780,,,,780.0,Asia,2009-4,2000,
1587,157,2001,200,4800,1000.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,9/10/84,1,1,2001-12-24,,780,,,,780.0,Asia,2009-4,2000,9647.0
1588,157,2003,40,59,59.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,1,1,3,1975-07-27,1,6/23/03,1,1,2003-12-31,,780,,,,780.0,Asia,2009-4,2000,10384.0
1589,157,2005,85,300,109.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,1,1,3,1975-07-27,1,12/2/05,1,0,,,780,,,,780.0,Asia,2009-4,2000,
1590,157,2006,1970,4126,4126.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,12/2/05,1,0,,,780,,,,780.0,Asia,2009-4,2000,
1591,157,2007,1887,4500,4369.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,12/2/05,1,0,,,780,,,,780.0,Asia,2009-4,2000,
1592,157,2008,8396,11144,11144.0,2,1,3,SRI LANKA (CEYLON),SRI LANKA (CEYLON),,LTTE,,1,Eelam,2,1,3,1975-07-27,1,12/2/05,1,0,,,780,,,,780.0,Asia,2009-4,2000,
1593,158,1960,30000,200000,115000.0,0,1,3,CAMEROON,CAMEROON,FRANCE,UPC,,2,,2,1,4,1960-01-01,4,1/1/60,4,0,,,471,220.0,,,471.0,Africa,2009-4,1960,
1594,158,1961,30000,200000,115000.0,0,1,3,CAMEROON,CAMEROON,,UPC,,2,,1,1,3,1960-01-01,4,1/1/60,4,1,1961-12-31,,471,,,,471.0,Africa,2009-4,1960,730.0
1595,158,1984,70,1000,500.0,2,1,3,CAMEROON,CAMEROON,,MILITARY FACTION (FORCES OF IBRAHIM SALEH),,2,,1,1,3,1960-01-01,4,4/6/84,1,1,1984-04-09,,471,,,,471.0,Africa,2009-4,1980,8865.0
1596,159,1984,25,227,173.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,0,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1597,159,1985,25,227,173.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,0,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1598,159,1986,25,228,173.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,0,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1599,159,1987,25,228,173.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1600,159,1988,25,228,173.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1601,159,1989,150,1130,845.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1980,
1602,159,1990,360,1130,845.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1603,159,1991,250,1130,845.0,1,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1604,159,1992,3000,4010,3000.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1605,159,1993,3000,5490,4100.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1606,159,1994,3000,7040,5250.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1607,159,1995,4000,9380,7000.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1608,159,1996,2000,7040,5250.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1609,159,1997,1000,5630,4200.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1610,159,1998,800,2800,2100.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1611,159,1999,300,1300,800.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,2,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,1990,
1612,159,2000,100,400,250.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1613,159,2001,20,200,110.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1614,159,2002,25,300,50.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1615,159,2003,50,83,83.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1616,159,2004,25,208,166.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1617,159,2005,200,751,424.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1618,159,2006,210,294,210.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1619,159,2007,338,458,424.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1620,159,2008,513,1068,580.0,2,1,3,TURKEY/OTTOMAN EMPIRE,TURKEY/OTTOMAN EMPIRE,,PKK,,1,Kurdistan,1,1,3,1983-05-01,1,8/15/84,1,0,,,640,,,,640.0,Middle East,2009-4,2000,
1621,160,1985,60,300,180.0,2,1,3,"BURKINA FASO, MALI",BURKINA FASO,,MALI,,1,Agacher Strip,1,0,2,1985-12-25,1,12/25/85,1,1,1985-12-30,,439,,432.0,,439432.0,Africa,2009-4,1980,5.0
1622,161,1986,25,200,112.5,1,1,3,"LAOS, THAILAND",LAOS,,THAILAND,,1,Common Border,1,0,2,1984-05-01,3,1/1/86,5,0,,,812,,800.0,,812800.0,Asia,2009-4,1980,
1623,161,1987,63,200,100.0,2,1,3,"LAOS, THAILAND",LAOS,,THAILAND,,1,Common Border,1,0,2,1984-05-01,3,1/1/86,5,0,,,812,,800.0,,812800.0,Asia,2009-4,1980,
1624,161,1988,64,300,300.0,2,1,3,"LAOS, THAILAND",LAOS,,THAILAND,,1,Common Border,1,0,2,1984-05-01,3,1/1/86,5,1,1988-02-17,,812,,800.0,,812800.0,Asia,2009-4,1980,1387.0
1625,162,1986,25,999,66.0,0,1,3,SURINAM,SURINAM,,SLA/JUNGLE COMMANDO,,2,,1,0,3,1986-07-01,4,7/1/86,3,0,,,115,,,,115.0,Americas,2009-4,1980,
1626,162,1987,25,999,67.0,0,1,3,SURINAM,SURINAM,,SLA/JUNGLE COMMANDO,,2,,1,0,3,1986-07-01,4,7/1/86,3,0,,,115,,,,115.0,Americas,2009-4,1980,
1627,162,1988,25,999,67.0,0,1,3,SURINAM,SURINAM,,SLA/JUNGLE COMMANDO,,2,,1,0,3,1986-07-01,4,7/1/86,3,1,1988-12-31,,115,,,,115.0,Americas,2009-4,1980,914.0
1628,163,1986,26,999,30.0,2,1,3,TOGO,TOGO,,MTD,,2,,1,0,3,1986-09-23,2,9/23/86,2,1,1986-09-24,,461,,,,461.0,Africa,2009-4,1980,1.0
1629,163,1991,42,350,196.0,2,1,3,TOGO,TOGO,,MILITARY FACTION (FORCES LOYAL TO GNASSINGBE EYADEMA),,2,,1,0,3,1986-09-23,2,11/28/91,1,1,1991-12-04,,461,,,,461.0,Africa,2009-4,1990,1898.0
1630,164,1986,10000,13000,11500.0,2,1,3,SOUTH YEMEN,SOUTH YEMEN,,YEMENITE SOCIALIST PARTY - ABDUL FATTAH ISMAIL FACTION,,2,,2,1,3,1986-01-13,1,1/13/86,1,1,1986-01-23,,680,,,,680.0,Middle East,2009-4,1980,10.0
1631,165,1987,25,999,100.0,2,1,3,BURKINA FASO,BURKINA FASO,,POPULAR FRONT,,2,,1,0,3,1987-10-15,1,10/15/87,1,1,1987-10-15,,439,,,,439.0,Africa,2009-4,1980,0.0
1632,166,1987,250,8500,8500.0,2,1,3,"CHAD, LIBYA",CHAD,,LIBYA,,1,Aozou strip,2,1,2,1987-08-08,1,8/8/87,1,1,1987-12-31,,483,,620.0,,483620.0,Africa,2009-4,1980,145.0
1633,167,1989,25,27,27.0,2,1,3,COMOROS,COMOROS,,PRESIDENTIAL GUARD,,2,,1,0,3,1989-11-27,1,11/29/89,1,1,1989-11-29,,581,,,,581.0,Africa,2009-4,1980,2.0
1634,168,1975,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ALF,,1,Afar,1,0,3,1975-06-01,3,6/1/75,3,0,,,530,,,,530.0,Africa,2009-4,1970,
1635,168,1976,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ALF,,1,Afar,1,0,3,1975-06-01,3,6/1/75,3,1,1976-12-31,,530,,,,530.0,Africa,2009-4,1970,579.0
1636,168,1989,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ALF,,1,Afar,1,0,3,1975-06-01,3,1/1/89,5,0,,,530,,,,530.0,Africa,2009-4,1980,
1637,168,1990,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ALF,,1,Afar,1,0,3,1975-06-01,3,1/1/89,5,0,,,530,,,,530.0,Africa,2009-4,1990,
1638,168,1991,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ALF,,1,Afar,1,0,3,1975-06-01,3,1/1/89,5,1,1991-05-28,,530,,,,530.0,Africa,2009-4,1990,5840.0
1639,168,1996,25,999,512.0,0,0,3,ETHIOPIA,ETHIOPIA,,ARDUF,,1,Afar,1,0,3,1975-06-01,3,6/1/96,4,1,1996-12-31,,530,,,,530.0,Africa,2009-4,1990,7884.0
1640,169,1989,80,92,92.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,0,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1980,
1641,169,1990,1000,2000,1177.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1642,169,1991,1290,1393,1393.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1643,169,1992,1000,2000,1909.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1644,169,1993,1000,2600,2567.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1645,169,1994,800,2899,2899.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1646,169,1995,500,2796,2796.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1647,169,1996,500,2903,2903.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1648,169,1997,500,2372,2372.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1649,169,1998,800,2261,2261.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1650,169,1999,1200,2538,2538.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,1990,
1651,169,2000,2000,3288,3288.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1652,169,2001,1500,4507,4507.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1653,169,2002,1500,3022,3022.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1654,169,2003,1246,2714,2542.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1655,169,2004,1075,2039,1810.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1656,169,2005,914,1739,1739.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,2,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1657,169,2006,902,1128,1116.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1658,169,2007,735,777,777.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1659,169,2008,541,749,541.0,2,1,3,INDIA,INDIA,,KASHMIR INSURGENTS,,1,Kashmir,1,1,3,1984-02-06,1,12/11/89,1,0,,,750,,,,750.0,Asia,2009-4,2000,
1660,170,1990,25,999,80.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,5/29/90,2,0,,,750,,,,750.0,Asia,2009-4,1990,
1661,170,1991,25,999,100.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,5/29/90,2,1,1991-12-31,,750,,,,750.0,Asia,2009-4,1990,3286.0
1662,170,1994,25,150,109.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1663,170,1995,25,48,48.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1664,170,1996,35,250,142.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1665,170,1997,50,350,229.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1666,170,1998,25,1000,255.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1667,170,1999,68,800,206.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,1990,
1668,170,2000,100,407,407.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1669,170,2001,138,606,231.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1670,170,2002,58,445,58.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1671,170,2003,42,191,191.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1672,170,2004,73,354,73.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1673,170,2005,56,254,137.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1674,170,2006,49,140,137.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1675,170,2007,116,450,250.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1676,170,2008,77,387,204.0,2,1,3,INDIA,INDIA,,ULFA,,1,Assam,1,0,3,1983-01-01,5,1/1/94,5,0,,,750,,,,750.0,Asia,2009-4,2000,
1677,171,1990,25,4000,1150.0,0,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,2,1,3,1989-05-01,2,9/8/90,1,0,,,850,,,,850.0,Asia,2009-4,1990,
1678,171,1991,25,6000,1150.0,0,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,9/8/90,1,1,1991-07-31,,850,,,,850.0,Asia,2009-4,1990,821.0
1679,171,1999,29,1400,300.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,1990,
1680,171,2000,127,1400,194.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,2000,
1681,171,2001,205,1400,205.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,2000,
1682,171,2002,112,1400,112.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,2000,
1683,171,2003,445,2000,478.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,2000,
1684,171,2004,300,888,738.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,0,,,850,,,,850.0,Asia,2009-4,2000,
1685,171,2005,108,215,213.0,2,1,3,INDONESIA,INDONESIA,,GAM,,1,Aceh,1,1,3,1989-05-01,2,6/19/99,1,1,2005-10-12,,850,,,,850.0,Asia,2009-4,2000,6008.0
1686,172,1989,20,80,75.0,2,1,3,PANAMA,PANAMA,,MILITARY FACTION (FORCES OF MOISÉS GIROLDI),,2,,1,0,3,1989-10-03,1,10/3/89,1,1,1989-10-03,,95,,,,95.0,Americas,2009-4,1980,0.0
1687,173,1989,371,681,371.0,2,1,3,"PANAMA, UNITED STATES OF AMERICA",PANAMA,,UNITED STATES OF AMERICA,,2,,1,0,2,1989-12-16,1,12/20/89,1,1,1989-12-31,,95,,2.0,,952.0,Americas,2009-4,1980,15.0
1688,174,1989,25,44,44.0,2,1,3,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,BRA,,1,Bougainville,1,0,3,1989-10-28,1,10/28/89,4,0,,,910,,,,910.0,Asia,2009-4,1980,
1689,174,1990,25,100,100.0,2,1,3,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,BRA,,1,Bougainville,1,0,3,1989-10-28,1,10/28/89,4,1,1990-12-31,,910,,,,910.0,Asia,2009-4,1990,429.0
1690,174,1992,25,56,56.0,2,1,3,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,BRA,,1,Bougainville,1,0,3,1989-10-28,1,8/2/92,1,0,,,910,,,,910.0,Asia,2009-4,1990,
1691,174,1993,40,237,40.0,2,1,3,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,BRA,,1,Bougainville,1,0,3,1989-10-28,1,8/2/92,1,0,,,910,,,,910.0,Asia,2009-4,1990,
